step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
378,242854.28,92364.3,0,10962425.66,11205279.94,0,1,0,0,0,0,0
180,22697.33,82434,59736.67,505617.58,528314.91,0,1,0,0,0,0,0
382,157021.6,0,0,433490.67,590512.27,0,1,0,0,0,0,0
161,19724.4,0,0,530253.23,819275.02,0,1,0,0,0,0,0
13,143197.67,52658.01,0,1004397.83,1147595.5,0,1,0,0,0,0,0
235,180488.93,0,0,666416.85,352787.81,0,1,0,0,0,0,0
256,1940.74,29984.17,28043.43,0,0,0,0,0,1,0,0,0
372,241747.43,11455,253202.43,0,0,1,0,0,0,0,0,0
282,74027.41,0,0,0,0,0,0,0,1,0,0,0
329,65322.05,0,0,118004.35,183326.39,0,1,0,0,0,0,0
134,155822.92,20177,175999.92,0,0,1,0,0,0,0,0,0
262,4654.26,0,0,0,0,0,0,0,1,0,0,0
164,23351.97,0,0,0,0,0,0,0,1,0,0,0
162,7928.48,0,0,0,0,0,0,0,1,0,0,0
347,43458.67,20017,0,0,0,0,0,0,1,0,0,0
230,268773.66,75,268848.66,171897.1,0,1,0,0,0,0,0,0
1,181,181,0,0,0,0,0,0,0,1,0,1
1,181,181,0,21182,0,0,1,0,0,0,0,1
1,2806,2806,0,0,0,0,0,0,0,1,0,1
1,2806,2806,0,26202,0,0,1,0,0,0,0,1
1,20128,20128,0,0,0,0,0,0,0,1,0,1
1,20128,20128,0,6268,12145.85,0,1,0,0,0,0,1
1,416001.33,0,0,102,9291619.62,0,1,0,0,0,0,1
1,1277212.77,1277212.77,0,0,0,0,0,0,0,1,0,1
1,1277212.77,1277212.77,0,0,2444985.19,0,1,0,0,0,0,1
1,35063.63,35063.63,0,0,0,0,0,0,0,1,0,1
1,35063.63,35063.63,0,31140,7550.03,0,1,0,0,0,0,1
1,25071.46,25071.46,0,0,0,0,0,0,0,1,0,1
1,25071.46,25071.46,0,9083.76,34155.22,0,1,0,0,0,0,1
1,132842.64,4499.08,0,0,132842.64,0,1,0,0,0,0,1
1,235238.66,235238.66,0,0,0,0,0,0,0,1,0,1
1,235238.66,235238.66,0,0,235238.66,0,1,0,0,0,0,1
2,1096187.24,1096187.24,0,0,0,0,0,0,0,1,0,1
2,1096187.24,1096187.24,0,0,1096187.24,0,1,0,0,0,0,1
2,963532.14,963532.14,0,0,0,0,0,0,0,1,0,1
2,963532.14,963532.14,0,132382.57,1095914.71,0,1,0,0,0,0,1
2,14949.84,14949.84,0,0,0,0,0,0,0,1,0,1
2,14949.84,14949.84,0,18161.79,33111.63,0,1,0,0,0,0,1
2,18627.02,18627.02,0,0,0,0,0,0,0,1,0,1
2,18627.02,18627.02,0,147251.58,165878.6,0,1,0,0,0,0,1
3,10539.37,10539.37,0,0,0,0,0,0,0,1,0,1
3,10539.37,10539.37,0,0,10539.37,0,1,0,0,0,0,1
3,22877,22877,0,0,0,0,0,0,0,1,0,1
3,22877,22877,0,0,22877,0,1,0,0,0,0,1
4,10000000,12930418.44,2930418.44,0,0,0,0,0,0,1,0,1
4,10000000,10000000,0,0,9941904.21,0,1,0,0,0,0,1
4,2930418.44,2930418.44,0,0,0,0,0,0,0,1,0,1
4,2930418.44,2930418.44,0,3616012.1,6963508.84,0,1,0,0,0,0,1
4,169941.73,169941.73,0,0,0,0,0,0,0,1,0,1
4,169941.73,169941.73,0,0,169941.73,0,1,0,0,0,0,1
4,13707.11,13707.11,0,0,0,0,0,0,0,1,0,1
4,13707.11,13707.11,0,0,13707.11,0,1,0,0,0,0,1
4,86070.17,86070.17,0,0,0,0,0,0,0,1,0,1
4,86070.17,86070.17,0,0,86070.17,0,1,0,0,0,0,1
5,120074.73,120074.73,0,0,0,0,0,0,0,1,0,1
5,120074.73,120074.73,0,0,120074.73,0,1,0,0,0,0,1
5,60726.57,60726.57,0,0,0,0,0,0,0,1,0,1
5,60726.57,60726.57,0,13010502.78,13071229.35,0,1,0,0,0,0,1
5,10119.47,10119.47,0,0,0,0,0,0,0,1,0,1
5,10119.47,10119.47,0,0,10119.47,0,1,0,0,0,0,1
6,33332.86,33332.86,0,0,0,0,0,0,0,1,0,1
6,33332.86,33332.86,0,31002,0,0,1,0,0,0,0,1
6,25975.86,25975.86,0,0,0,0,0,0,0,1,0,1
6,25975.86,25975.86,0,98152,28041.27,0,1,0,0,0,0,1
6,26768.5,26768.5,0,0,0,0,0,0,0,1,0,1
6,26768.5,26768.5,0,101976,128744.5,0,1,0,0,0,0,1
6,30521.02,30521.02,0,0,0,0,0,0,0,1,0,1
6,30521.02,30521.02,0,0,30521.02,0,1,0,0,0,0,1
6,216422,216422,0,0,0,0,0,0,0,1,0,1
6,216422,216422,0,10097,48630.5,0,1,0,0,0,0,1
6,17320.91,17320.91,0,0,0,0,0,0,0,1,0,1
6,17320.91,17320.91,0,6244.44,0,0,1,0,0,0,0,1
6,17246,17246,0,0,101717.84,0,0,0,0,1,0,1
6,17246,17246,0,0,17246,0,1,0,0,0,0,1
6,10565,10565,0,0,0,0,0,0,0,1,0,1
6,10565,10565,0,36275,24380.72,0,1,0,0,0,0,1
6,10224,10224,0,0,0,0,0,0,0,1,0,1
6,10224,10224,0,0,10224,0,1,0,0,0,0,1
6,85354.69,85354.69,0,0,0,0,0,0,0,1,0,1
6,85354.69,85354.69,0,11170,10612.55,0,1,0,0,0,0,1
6,13704,13704,0,0,1658746.09,0,0,0,0,1,0,1
6,13704,13704,0,3382.84,143675.35,0,1,0,0,0,0,1
7,262434.54,262434.54,0,0,0,0,0,0,0,1,0,1
7,262434.54,262434.54,0,19525.79,438233.86,0,1,0,0,0,0,1
7,21729,21729,0,0,0,0,0,0,0,1,0,1
7,21729,21729,0,27335,0,0,1,0,0,0,0,1
7,5460002.91,5460002.91,0,0,0,0,0,0,0,1,0,1
7,5460002.91,5460002.91,0,0,9281535.44,0,1,0,0,0,0,1
7,164,164,0,0,0,0,0,0,0,1,0,1
7,164,164,0,4068,0,0,1,0,0,0,0,1
7,21571,21571,0,0,0,0,0,0,0,1,0,1
7,21571,21571,0,30797.41,71140.3,0,1,0,0,0,0,1
7,441445.58,441445.58,0,0,0,0,0,0,0,1,0,1
7,441445.58,441445.58,0,98993.5,0,0,1,0,0,0,0,1
8,181728.11,0,0,11397,184477.77,0,1,0,0,0,0,1
8,222,222,0,0,267095.19,0,0,0,0,1,0,1
8,222,222,0,24708,171647.35,0,1,0,0,0,0,1
8,1996.17,1996.17,0,0,0,0,0,0,0,1,0,1
8,1996.17,1996.17,0,2559.74,4555.92,0,1,0,0,0,0,1
8,1078013.76,0,0,0,970749.68,0,0,0,0,1,0,1
8,89631.24,89631.24,0,0,0,0,0,0,0,1,0,1
8,89631.24,89631.24,0,21175,0,0,1,0,0,0,0,1
8,29707.86,29707.86,0,0,0,0,0,0,0,1,0,1
8,29707.86,29707.86,0,10935,0,0,1,0,0,0,0,1
8,43092,43092,0,0,0,0,0,0,0,1,0,1
8,43092,43092,0,660641.74,1158662.9,0,1,0,0,0,0,1
9,556218.01,556218.01,0,0,0,0,0,0,0,1,0,1
9,556218.01,556218.01,0,0,582265.81,0,1,0,0,0,0,1
9,11308,11308,0,0,0,0,0,0,0,1,0,1
9,11308,11308,0,0,302550.56,0,1,0,0,0,0,1
9,350705.74,350705.74,0,0,1184633.07,0,0,0,0,1,0,1
9,350705.74,350705.74,0,894760.68,1794033.65,0,1,0,0,0,0,1
9,2539898.07,2539898.07,0,0,261290.69,0,0,0,0,1,0,1
9,2539898.07,2539898.07,0,968,1842864.22,0,1,0,0,0,0,1
9,361559.69,361559.69,0,0,141302.12,0,0,0,0,1,0,1
9,361559.69,361559.69,0,504667.31,189441.24,0,1,0,0,0,0,1
9,1154353.99,1154353.99,0,0,10872.9,0,0,0,0,1,0,1
9,1154353.99,1154353.99,0,162222,1965587.6,0,1,0,0,0,0,1
9,21922,21922,0,0,0,0,0,0,0,1,0,1
9,21922,21922,0,1929861.61,2046918.8,0,1,0,0,0,0,1
9,994453.2,1437370.87,442917.67,194812.76,665743.67,0,0,0,0,1,0,1
9,1055,1055,0,0,0,0,0,0,0,1,0,1
9,1055,1055,0,75179,0,0,1,0,0,0,0,1
9,244068.01,244068.01,0,0,0,0,0,0,0,1,0,1
9,244068.01,244068.01,0,0,338538.16,0,1,0,0,0,0,1
10,59835,59835,0,0,0,0,0,0,0,1,0,1
10,59835,59835,0,255480.76,315315.76,0,1,0,0,0,0,1
10,277970.88,0,0,0,277970.88,0,1,0,0,0,0,1
10,93810.76,93810.76,0,0,0,0,0,0,0,1,0,1
10,93810.76,93810.76,0,4096048.05,4189858.81,0,1,0,0,0,0,1
10,503405.88,503405.88,0,0,0,0,0,0,0,1,0,1
10,503405.88,503405.88,0,29669,533074.88,0,1,0,0,0,0,1
10,2662734.59,2662734.59,0,0,0,0,0,0,0,1,0,1
10,2662734.59,2662734.59,0,14165.62,2930405.33,0,1,0,0,0,0,1
10,9217.19,9217.19,0,0,96795.6,0,0,0,0,1,0,1
10,9217.19,9217.19,0,0,9217.19,0,1,0,0,0,0,1
11,2100,2100,0,0,0,0,0,0,0,1,0,1
11,2100,2100,0,112512.48,114612.48,0,1,0,0,0,0,1
11,1933920.8,0,0,1283762.85,3217683.65,0,0,0,0,1,0,1
11,313418.28,313418.28,0,0,97980.88,0,0,0,0,1,0,1
11,313418.28,313418.28,0,688164.64,1029922.17,0,1,0,0,0,0,1
11,12461,12461,0,0,0,0,0,0,0,1,0,1
11,12461,12461,0,27964.11,40425.11,0,1,0,0,0,0,1
12,19472,19472,0,0,0,0,0,0,0,1,0,1
12,19472,19472,0,0,19472,0,1,0,0,0,0,1
12,3964129.99,3964129.99,0,0,0,0,0,0,0,1,0,1
12,3964129.99,3964129.99,0,1912955.54,5811064.07,0,1,0,0,0,0,1
12,1041647.06,1041647.06,0,0,0,0,0,0,0,1,0,1
12,1041647.06,1041647.06,0,52730.33,1094377.39,0,1,0,0,0,0,1
12,2066467.64,2066467.64,0,0,81209.81,0,0,0,0,1,0,1
12,2066467.64,2066467.64,0,194510.24,3098566.67,0,1,0,0,0,0,1
12,149668.66,0,0,44170.11,193838.76,0,1,0,0,0,0,1
12,2007,2007,0,0,0,0,0,0,0,1,0,1
12,2007,2007,0,129917.8,250910.76,0,1,0,0,0,0,1
12,222048.71,0,0,2979,225027.71,0,1,0,0,0,0,1
12,8677,8677,0,0,0,0,0,0,0,1,0,1
12,8677,8677,0,225127.62,233804.62,0,1,0,0,0,0,1
13,408,408,0,0,226013.18,0,0,0,0,1,0,1
13,408,408,0,898297.85,1075854.14,0,1,0,0,0,0,1
13,48375.02,48375.02,0,0,0,0,0,0,0,1,0,1
13,48375.02,48375.02,0,374803.26,658520.33,0,1,0,0,0,0,1
13,4022667.54,4022667.54,0,0,0,0,0,0,0,1,0,1
13,4022667.54,4022667.54,0,80136.56,4057191.21,0,1,0,0,0,0,1
13,454859.39,0,0,0,454859.39,0,1,0,0,0,0,1
13,1161495.82,1161495.82,0,0,0,0,0,0,0,1,0,1
13,1161495.82,1161495.82,0,319036.02,1565123.81,0,1,0,0,0,0,1
13,2686564.04,2686564.04,0,0,0,0,0,0,0,1,0,1
13,2686564.04,2686564.04,0,438199.37,3124763.41,0,1,0,0,0,0,1
13,6188514.81,6188514.81,0,0,0,0,0,0,0,1,0,1
13,6188514.81,6188514.81,0,381607.21,6424681.56,0,1,0,0,0,0,1
13,123194.95,79466.45,0,535933.16,263908.84,0,0,0,0,1,0,1
14,2093951.47,2093951.47,0,0,0,0,0,0,0,1,0,1
14,2093951.47,2093951.47,0,0,2093951.47,0,1,0,0,0,0,1
14,143032,143032,0,0,0,0,0,0,0,1,0,1
14,143032,143032,0,814654.61,1020323.73,0,1,0,0,0,0,1
14,2927005.15,2927005.15,0,0,0,0,0,0,0,1,0,1
14,2927005.15,2927005.15,0,0,2994420.07,0,1,0,0,0,0,1
14,1832319.42,1832319.42,0,0,0,0,0,0,0,1,0,1
14,1832319.42,1832319.42,0,43962.42,2440139.69,0,1,0,0,0,0,1
14,1561891.66,1561891.66,0,0,0,0,0,0,0,1,0,1
14,1561891.66,1561891.66,0,3471928.95,6443177.56,0,1,0,0,0,0,1
14,65488.05,65488.05,0,0,0,0,0,0,0,1,0,1
14,65488.05,65488.05,0,0,65488.05,0,1,0,0,0,0,1
15,696763.08,696763.08,0,0,69861.26,0,0,0,0,1,0,1
15,696763.08,696763.08,0,366114.58,1347073.81,0,1,0,0,0,0,1
15,119,119,0,0,0,0,0,0,0,1,0,1
15,119,119,0,4844060.13,4844179.13,0,1,0,0,0,0,1
15,128473.62,128473.62,0,0,0,0,0,0,0,1,0,1
15,128473.62,128473.62,0,0,128473.62,0,1,0,0,0,0,1
15,248056.41,248056.41,0,0,0,0,0,0,0,1,0,1
15,248056.41,248056.41,0,0,201427.47,0,1,0,0,0,0,1
15,164500.81,164500.81,0,0,0,0,0,0,0,1,0,1
15,164500.81,164500.81,0,685636.21,850137.02,0,1,0,0,0,0,1
15,212089.74,212089.74,0,0,0,0,0,0,0,1,0,1
15,212089.74,212089.74,0,257758.48,469848.23,0,1,0,0,0,0,1
15,95428.32,0,0,0,95428.32,0,1,0,0,0,0,1
15,39713.28,0,0,1274866.51,1314579.79,0,1,0,0,0,0,1
15,170,170,0,0,0,0,0,0,0,1,0,1
15,170,170,0,413421.36,345764.15,0,1,0,0,0,0,1
15,747282.4,747282.4,0,0,0,0,0,0,0,1,0,1
15,747282.4,747282.4,0,5340917.82,6088200.22,0,1,0,0,0,0,1
15,59385.67,59385.67,0,0,0,0,0,0,0,1,0,1
15,59385.67,59385.67,0,74371,133756.67,0,1,0,0,0,0,1
16,2198224.71,2198224.71,0,0,0,0,0,0,0,1,0,1
16,2198224.71,2198224.71,0,0,2198224.71,0,1,0,0,0,0,1
16,828720.89,828720.89,0,0,0,0,0,0,0,1,0,1
16,828720.89,828720.89,0,9142622.59,10184336.54,0,1,0,0,0,0,1
16,2701905.3,2701905.3,0,0,0,0,0,0,0,1,0,1
16,2701905.3,2701905.3,0,57418,2759323.3,0,1,0,0,0,0,1
16,31074,31074,0,0,0,0,0,0,0,1,0,1
16,31074,31074,0,0,31074,0,1,0,0,0,0,1
16,121626.82,121626.82,0,0,0,0,0,0,0,1,0,1
16,121626.82,121626.82,0,653744.34,775371.16,0,1,0,0,0,0,1
17,1639676.27,1639676.27,0,0,0,0,0,0,0,1,0,1
17,1639676.27,1639676.27,0,448954.92,2198318.48,0,1,0,0,0,0,1
17,305627,305627,0,0,0,0,0,0,0,1,0,1
17,305627,305627,0,7699847.16,8005474.16,0,1,0,0,0,0,1
17,195351.76,195351.76,0,0,0,0,0,0,0,1,0,1
17,195351.76,195351.76,0,156408.25,265841,0,1,0,0,0,0,1
17,42062.82,340830.43,298767.61,398931.35,678419.64,0,1,0,0,0,0,1
18,295664.18,295664.18,0,0,0,0,0,0,0,1,0,1
18,295664.18,295664.18,0,10184336.54,10480000.72,0,1,0,0,0,0,1
18,307739.18,307739.18,0,0,0,0,0,0,0,1,0,1
18,307739.18,307739.18,0,25326,838246.41,0,1,0,0,0,0,1
18,314251.58,75956.47,0,7962205.25,8276456.84,0,1,0,0,0,0,1
18,1102133.9,1102133.9,0,0,746575.95,0,0,0,0,1,0,1
18,1102133.9,1102133.9,0,306228.56,1408362.45,0,1,0,0,0,0,1
18,1144089.37,1144089.37,0,0,0,0,0,0,0,1,0,1
18,1144089.37,1144089.37,0,2502877.26,3879210.29,0,1,0,0,0,0,1
18,1974352.3,1974352.3,0,0,0,0,0,0,0,1,0,1
18,1974352.3,1974352.3,0,15531.71,1989884.01,0,1,0,0,0,0,1
18,11481,11481,0,0,263492.28,0,0,0,0,1,0,1
18,11481,11481,0,761417.61,1765080.5,0,1,0,0,0,0,1
18,508782.2,0,0,1082007.65,1590789.85,0,1,0,0,0,0,1
18,9131,9131,0,0,0,0,0,0,0,1,0,1
18,9131,9131,0,133084.02,142215.02,0,1,0,0,0,0,1
19,143660.11,143660.11,0,0,0,0,0,0,0,1,0,1
19,143660.11,143660.11,0,0,143660.11,0,1,0,0,0,0,1
19,3477438.49,3477438.49,0,0,0,0,0,0,0,1,0,1
19,3477438.49,3477438.49,0,0,3477438.49,0,1,0,0,0,0,1
19,122101.57,0,0,0,639940.2,0,1,0,0,0,0,1
19,161939.36,161939.36,0,0,0,0,0,0,0,1,0,1
19,161939.36,161939.36,0,628935.02,851972.34,0,1,0,0,0,0,1
19,10000000,11861008.32,1861008.32,0,0,0,0,0,0,1,0,1
19,10000000,10000000,0,504326.62,10342417.9,0,1,0,0,0,0,1
19,1861008.32,1861008.32,0,0,0,0,0,0,0,1,0,1
19,1861008.32,1861008.32,0,0,1789942.62,0,1,0,0,0,0,1
20,16614.82,16614.82,0,0,0,0,0,0,0,1,0,1
20,16614.82,16614.82,0,904409.29,921024.11,0,1,0,0,0,0,1
20,448025.06,448025.06,0,0,0,0,0,0,0,1,0,1
20,448025.06,448025.06,0,71679.93,519704.99,0,1,0,0,0,0,1
21,785323,785323,0,0,0,0,0,0,0,1,0,1
21,785323,785323,0,803839.25,1720783.92,0,1,0,0,0,0,1
21,158299.34,158299.34,0,0,0,0,0,0,0,1,0,1
21,158299.34,158299.34,0,36152.54,271369.74,0,1,0,0,0,0,1
21,23292.3,0,0,392364.62,415656.92,0,1,0,0,0,0,1
22,346704.55,346704.55,0,0,0,0,0,0,0,1,0,1
22,346704.55,346704.55,0,513994.79,860699.34,0,1,0,0,0,0,1
22,461509.86,461509.86,0,0,0,0,0,0,0,1,0,1
22,461509.86,461509.86,0,302583.81,764093.67,0,1,0,0,0,0,1
22,37100.29,37100.29,0,0,0,0,0,0,0,1,0,1
22,37100.29,37100.29,0,433212.41,470312.7,0,1,0,0,0,0,1
22,235512.2,235512.2,0,0,0,0,0,0,0,1,0,1
22,235512.2,235512.2,0,8490637.21,9272647.09,0,1,0,0,0,0,1
22,2068118.36,2068118.36,0,0,0,0,0,0,0,1,0,1
22,2068118.36,2068118.36,0,3054285.45,5122403.81,0,1,0,0,0,0,1
22,74804.24,74804.24,0,0,0,0,0,0,0,1,0,1
22,74804.24,74804.24,0,0,74804.24,0,1,0,0,0,0,1
22,489767.32,489767.32,0,0,0,0,0,0,0,1,0,1
22,489767.32,489767.32,0,0,489767.32,0,1,0,0,0,0,1
22,379878,379878,0,0,0,0,0,0,0,1,0,1
22,379878,379878,0,1301414.19,1681292.19,0,1,0,0,0,0,1
22,89571.46,4505.6,0,1929428.01,2018999.47,0,1,0,0,0,0,1
22,1258956.71,1258956.71,0,0,0,0,0,0,0,1,0,1
22,1258956.71,1258956.71,0,4736010.72,5994967.43,0,1,0,0,0,0,1
22,77773.14,77773.14,0,0,0,0,0,0,0,1,0,1
22,77773.14,77773.14,0,1853403.61,1931176.75,0,1,0,0,0,0,1
22,239646.72,239646.72,0,0,0,0,0,0,0,1,0,1
22,239646.72,239646.72,0,2208970.26,2448616.98,0,1,0,0,0,0,1
23,146127.1,146127.1,0,0,0,0,0,0,0,1,0,1
23,146127.1,146127.1,0,177874.39,324001.49,0,1,0,0,0,0,1
24,291305.98,291305.98,0,0,0,0,0,0,0,1,0,1
24,291305.98,291305.98,0,954554.82,1247963.68,0,1,0,0,0,0,1
24,986876.27,986876.27,0,0,0,0,0,0,0,1,0,1
24,986876.27,986876.27,0,57853.96,1044730.24,0,1,0,0,0,0,1
24,6844.73,6844.73,0,0,0,0,0,0,0,1,0,1
24,6844.73,6844.73,0,264100.7,270945.42,0,1,0,0,0,0,1
25,8383.17,8383.17,0,0,0,0,0,0,0,1,0,1
25,8383.17,8383.17,0,6577262.64,6585645.81,0,1,0,0,0,0,1
25,781953.11,781953.11,0,0,0,0,0,0,0,1,0,1
25,781953.11,781953.11,0,0,781953.11,0,1,0,0,0,0,1
25,217231,217231,0,0,0,0,0,0,0,1,0,1
25,217231,217231,0,7236671.1,7453902.1,0,1,0,0,0,0,1
25,44829.81,44829.81,0,0,0,0,0,0,0,1,0,1
25,44829.81,44829.81,0,301552.31,346382.12,0,1,0,0,0,0,1
25,296333.54,296333.54,0,0,0,0,0,0,0,1,0,1
25,296333.54,296333.54,0,3355664.68,3651998.22,0,1,0,0,0,0,1
25,18126.95,18126.95,0,0,0,0,0,0,0,1,0,1
25,18126.95,18126.95,0,0,18126.95,0,1,0,0,0,0,1
25,249159.26,249159.26,0,0,0,0,0,0,0,1,0,1
25,249159.26,249159.26,0,285997.41,535156.67,0,1,0,0,0,0,1
25,1698263.69,1698263.69,0,0,0,0,0,0,0,1,0,1
25,1698263.69,1698263.69,0,0,1698263.69,0,1,0,0,0,0,1
25,802382.45,802382.45,0,0,0,0,0,0,0,1,0,1
25,802382.45,802382.45,0,0,802382.45,0,1,0,0,0,0,1
26,37065.55,37065.55,0,0,0,0,0,0,0,1,0,1
26,37065.55,37065.55,0,1396327.66,1433393.21,0,1,0,0,0,0,1
26,369186.87,369186.87,0,0,0,0,0,0,0,1,0,1
26,369186.87,369186.87,0,36224.11,405410.97,0,1,0,0,0,0,1
26,78741.64,78741.64,0,0,0,0,0,0,0,1,0,1
26,78741.64,78741.64,0,48628.52,127370.16,0,1,0,0,0,0,1
26,1646181.09,1646181.09,0,0,0,0,0,0,0,1,0,1
26,1646181.09,1646181.09,0,220025.2,1866206.29,0,1,0,0,0,0,1
26,331829.94,331829.94,0,0,0,0,0,0,0,1,0,1
26,331829.94,331829.94,0,792855.99,1124685.94,0,1,0,0,0,0,1
26,1027152.36,1027152.36,0,0,0,0,0,0,0,1,0,1
26,1027152.36,1027152.36,0,519428.56,1546580.92,0,1,0,0,0,0,1
27,494244.61,494244.61,0,0,0,0,0,0,0,1,0,1
27,494244.61,494244.61,0,653451.43,1147696.03,0,1,0,0,0,0,1
27,329937.88,329937.88,0,0,0,0,0,0,0,1,0,1
27,329937.88,329937.88,0,349407.23,679345.1,0,1,0,0,0,0,1
27,496128.26,496128.26,0,0,0,0,0,0,0,1,0,1
27,496128.26,496128.26,0,465770.07,961898.33,0,1,0,0,0,0,1
27,1218165.88,1218165.88,0,0,0,0,0,0,0,1,0,1
27,1218165.88,1218165.88,0,742564.27,1960730.15,0,1,0,0,0,0,1
28,3832058.34,3832058.34,0,0,0,0,0,0,0,1,0,1
28,3832058.34,3832058.34,0,531662.14,4363720.48,0,1,0,0,0,0,1
28,491517.77,491517.77,0,0,0,0,0,0,0,1,0,1
28,491517.77,491517.77,0,518777.34,1010295.11,0,1,0,0,0,0,1
29,340198.41,340198.41,0,0,0,0,0,0,0,1,0,1
29,340198.41,340198.41,0,1614043.79,1954242.21,0,1,0,0,0,0,1
29,268641.82,268641.82,0,0,0,0,0,0,0,1,0,1
29,268641.82,268641.82,0,197163.95,465805.77,0,1,0,0,0,0,1
30,122235.11,122235.11,0,0,0,0,0,0,0,1,0,1
30,122235.11,122235.11,0,0,122235.11,0,1,0,0,0,0,1
30,236947.25,236947.25,0,0,0,0,0,0,0,1,0,1
30,236947.25,236947.25,0,70084.28,307031.53,0,1,0,0,0,0,1
30,19016.22,19016.22,0,0,0,0,0,0,0,1,0,1
30,19016.22,19016.22,0,9347999.52,9367015.74,0,1,0,0,0,0,1
30,109401.88,109401.88,0,0,0,0,0,0,0,1,0,1
30,109401.88,109401.88,0,245588.62,354990.5,0,1,0,0,0,0,1
31,335219.49,335219.49,0,0,0,0,0,0,0,1,0,1
31,335219.49,335219.49,0,111675.56,446895.05,0,1,0,0,0,0,1
31,120406.39,120406.39,0,0,0,0,0,0,0,1,0,1
31,120406.39,120406.39,0,0,120406.39,0,1,0,0,0,0,1
31,21516.38,21516.38,0,0,0,0,0,0,0,1,0,1
31,21516.38,21516.38,0,900122.84,921639.22,0,1,0,0,0,0,1
31,378204.02,378204.02,0,0,0,0,0,0,0,1,0,1
31,378204.02,378204.02,0,0,378204.02,0,1,0,0,0,0,1
31,5021186.54,5021186.54,0,0,0,0,0,0,0,1,0,1
31,5021186.54,5021186.54,0,880859.14,5902045.68,0,1,0,0,0,0,1
31,587031.2,587031.2,0,0,0,0,0,0,0,1,0,1
31,587031.2,587031.2,0,338247.75,925278.94,0,1,0,0,0,0,1
32,81867.07,81867.07,0,0,0,0,0,0,0,1,0,1
32,81867.07,81867.07,0,135117.98,216985.05,0,1,0,0,0,0,1
32,2023920.09,2023920.09,0,0,0,0,0,0,0,1,0,1
32,2023920.09,2023920.09,0,1530400.88,3554320.97,0,1,0,0,0,0,1
32,404165.06,404165.06,0,0,0,0,0,0,0,1,0,1
32,404165.06,404165.06,0,0,404165.06,0,1,0,0,0,0,1
32,1164448.96,1164448.96,0,0,0,0,0,0,0,1,0,1
32,1164448.96,1164448.96,0,1080246.34,2244695.29,0,1,0,0,0,0,1
32,401575.19,401575.19,0,0,0,0,0,0,0,1,0,1
32,401575.19,401575.19,0,0,401575.19,0,1,0,0,0,0,1
32,604933.67,604933.67,0,0,0,0,0,0,0,1,0,1
32,604933.67,604933.67,0,35839.7,640773.38,0,1,0,0,0,0,1
33,3295227.84,3295227.84,0,0,0,0,0,0,0,1,0,1
33,3295227.84,3295227.84,0,0,4002861.53,0,1,0,0,0,0,1
33,214975.9,214975.9,0,0,0,0,0,0,0,1,0,1
33,214975.9,214975.9,0,152331.28,374513.69,0,1,0,0,0,0,1
33,10000000,19887819.06,9887819.06,0,0,0,0,0,0,1,0,1
33,10000000,10000000,0,0,10000000,0,1,0,0,0,0,1
33,9887819.06,9887819.06,0,0,0,0,0,0,0,1,0,1
33,9887819.06,9887819.06,0,801913.95,10165200.11,0,1,0,0,0,0,1
33,1448630.38,1448630.38,0,0,0,0,0,0,0,1,0,1
33,1448630.38,1448630.38,0,1294571.45,2743201.82,0,1,0,0,0,0,1
33,6648389.9,6648389.9,0,0,0,0,0,0,0,1,0,1
33,6648389.9,6648389.9,0,2609209.55,9257599.45,0,1,0,0,0,0,1
34,51424.22,51424.22,0,0,0,0,0,0,0,1,0,1
34,51424.22,51424.22,0,87252.78,138677,0,1,0,0,0,0,1
34,428239.03,428239.03,0,0,0,0,0,0,0,1,0,1
34,428239.03,428239.03,0,293130.02,1456009.92,0,1,0,0,0,0,1
34,52557.21,52557.21,0,0,0,0,0,0,0,1,0,1
34,52557.21,52557.21,0,0,52557.21,0,1,0,0,0,0,1
34,1462355.44,1462355.44,0,0,0,0,0,0,0,1,0,1
34,1462355.44,1462355.44,0,1544724.84,3007080.29,0,1,0,0,0,0,1
34,27951.26,27951.26,0,0,0,0,0,0,0,1,0,1
34,27951.26,27951.26,0,10439,698752.71,0,1,0,0,0,0,1
34,989311.12,989311.12,0,0,0,0,0,0,0,1,0,1
34,989311.12,989311.12,0,1009370.24,1998681.36,0,1,0,0,0,0,1
34,865948.49,865948.49,0,0,0,0,0,0,0,1,0,1
34,865948.49,865948.49,0,0,865948.49,0,1,0,0,0,0,1
34,30917.39,30917.39,0,0,0,0,0,0,0,1,0,1
34,30917.39,30917.39,0,339926.42,370843.82,0,1,0,0,0,0,1
34,40458,40458,0,0,0,0,0,0,0,1,0,1
34,40458,40458,0,561393.36,331179.02,0,1,0,0,0,0,1
34,1016540.35,1016540.35,0,0,0,0,0,0,0,1,0,1
34,1016540.35,1016540.35,0,4463851.64,5700161.74,0,1,0,0,0,0,1
34,71693.42,71693.42,0,0,0,0,0,0,0,1,0,1
34,71693.42,71693.42,0,0,71693.42,0,1,0,0,0,0,1
35,472692.51,472692.51,0,0,0,0,0,0,0,1,0,1
35,472692.51,472692.51,0,193065.83,665758.34,0,1,0,0,0,0,1
35,122032.62,122032.62,0,0,0,0,0,0,0,1,0,1
35,122032.62,122032.62,0,0,122032.62,0,1,0,0,0,0,1
